label,area,eccentricity,solidity,equivalent_diameter,mean_intensity,perimeter
278,22.0,0.931438405867913,0.9166666666666666,5.292567428401227,0.7712074,16.44974746830583
279,582.0,0.6620543463916565,0.9051321928460342,27.221781995965376,0.78827447,100.5269119345812
280,39.0,0.5840292917139117,0.9069767441860465,7.046725639945928,0.7836095,22.82842712474619
281,100.0,0.9784789360798046,0.9345794392523364,11.283791670955125,0.7574703,50.65685424949238
282,12.0,0.9377199210408496,0.8571428571428571,3.9088200952233594,0.79982924,9.621320343559642
283,68.0,0.8248526577512906,0.918918918918919,9.304852983362556,0.7609118,31.071067811865476
284,326.0,0.7093088086000702,0.8624338624338624,20.37341629633241,0.7380719,75.8700576850888
285,216.0,0.8760925083988932,0.927038626609442,16.583719174624104,0.83525056,63.21320343559643
286,275.0,0.9332395985899405,0.8842443729903537,18.712051592547777,0.7634924,74.97056274847714
287,89.0,0.8192947444455148,0.956989247311828,10.645107772184812,0.77534014,34.72792206135786
288,190.0,0.5921291564324367,0.8636363636363636,15.553633450087505,0.81011564,56.83452377915606
289,199.0,0.9659007296527622,0.7928286852589641,15.91774699517169,0.7637435,70.38477631085024
290,345.0,0.8233527972105678,0.8734177215189873,20.958712816717327,0.75314784,82.70458146424488
291,83.0,0.982182587688906,0.9021739130434783,10.280023453913834,0.81012136,46.48528137423857
292,171.0,0.5314368415450613,0.8423645320197044,14.755472278097805,0.81292146,57.21320343559643
293,24.0,0.44166420947138885,0.9230769230769231,5.527906391541368,0.82498926,15.899494936611665
294,67.0,0.8315433315011054,0.9571428571428572,9.23618154310838,0.73004293,30.14213562373095
295,113.0,0.5717980735571209,0.8828125,11.994835078277376,0.74718356,43.55634918610404
296,35.0,0.9098427257282462,0.9210526315789473,6.6755811781245455,0.67792416,22.48528137423857
297,214.0,0.5135398840423079,0.895397489539749,16.50676414605009,0.7797239,59.798989873223334
298,122.0,0.5802726294125242,0.9172932330827067,12.463355264843006,0.8503951,42.970562748477136
299,108.0,0.6175401510800269,0.8925619834710744,11.726460285670077,0.6955022,42.384776310850235
300,27.0,0.7471945597948663,0.84375,5.863230142835039,0.6563116,18.071067811865476
301,97.0,0.8975940623457603,0.9065420560747663,11.11324596323283,0.7996246,41.21320343559643
302,536.0,0.4666641854645471,0.9321739130434783,26.123866405607867,0.8033302,90.45584412271572
303,130.0,0.9895178220253146,0.896551724137931,12.865501965161373,0.8237273,68.86396103067892
